OBJECTID,Date,Fatalities,Confidence,Inventory,LS_ID,Info_source,InventoryURL,Notes,Latitude,Longitude,US Level I ecoregion
874,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.94014644,-105.2779283,NORTHWESTERN_FORESTED_MOUNTAINS
875,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.93790975,-105.2759415,NORTHWESTERN_FORESTED_MOUNTAINS
876,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.93790975,-105.2759415,NORTHWESTERN_FORESTED_MOUNTAINS
877,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.93722565,-105.2795999,NORTHWESTERN_FORESTED_MOUNTAINS
878,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.9387842,-105.2796594,NORTHWESTERN_FORESTED_MOUNTAINS
879,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.9356909,-105.2770777,NORTHWESTERN_FORESTED_MOUNTAINS
880,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.93683708,-105.295174,NORTHWESTERN_FORESTED_MOUNTAINS
881,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.93702268,-105.2964303,NORTHWESTERN_FORESTED_MOUNTAINS
882,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.93381612,-105.2971358,NORTHWESTERN_FORESTED_MOUNTAINS
884,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.91010449,-105.3114489,NORTHWESTERN_FORESTED_MOUNTAINS
885,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.89534414,-105.3316169,NORTHWESTERN_FORESTED_MOUNTAINS
886,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.89512702,-105.3322237,NORTHWESTERN_FORESTED_MOUNTAINS
892,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.89415104,-105.3311473,NORTHWESTERN_FORESTED_MOUNTAINS
893,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.89393391,-105.3315518,NORTHWESTERN_FORESTED_MOUNTAINS
894,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.89375843,-105.3318284,NORTHWESTERN_FORESTED_MOUNTAINS
895,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.89372274,-105.3319622,NORTHWESTERN_FORESTED_MOUNTAINS
896,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.8936573,-105.3321675,NORTHWESTERN_FORESTED_MOUNTAINS
897,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.88948706,-105.2785479,NORTHWESTERN_FORESTED_MOUNTAINS
898,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.88961912,-105.2783765,NORTHWESTERN_FORESTED_MOUNTAINS
899,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Eldorado Springs",39.88518019,-105.2796555,NORTHWESTERN_FORESTED_MOUNTAINS
900,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.12482823,-105.376977,NORTHWESTERN_FORESTED_MOUNTAINS
901,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.12452842,-105.3827538,NORTHWESTERN_FORESTED_MOUNTAINS
902,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.12387169,-105.3907916,NORTHWESTERN_FORESTED_MOUNTAINS
903,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.12471402,-105.3906631,NORTHWESTERN_FORESTED_MOUNTAINS
904,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.12378603,-105.3903419,NORTHWESTERN_FORESTED_MOUNTAINS
905,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.12276847,-105.3796833,NORTHWESTERN_FORESTED_MOUNTAINS
906,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Gold Hill",40.12183376,-105.382804,NORTHWESTERN_FORESTED_MOUNTAINS
908,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.12270025,-105.3878097,NORTHWESTERN_FORESTED_MOUNTAINS
909,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.12193644,-105.3890809,NORTHWESTERN_FORESTED_MOUNTAINS
910,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.12196315,-105.3892572,NORTHWESTERN_FORESTED_MOUNTAINS
911,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Channel, Gold Hill",40.11469775,-105.3795755,NORTHWESTERN_FORESTED_MOUNTAINS
912,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Gold Hill",40.11446901,-105.4094619,NORTHWESTERN_FORESTED_MOUNTAINS
913,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.1166248,-105.4127527,NORTHWESTERN_FORESTED_MOUNTAINS
914,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Gold Hill",40.11470219,-105.4154748,NORTHWESTERN_FORESTED_MOUNTAINS
915,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Gold Hill",40.11520188,-105.415106,NORTHWESTERN_FORESTED_MOUNTAINS
916,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.11581459,-105.4146599,NORTHWESTERN_FORESTED_MOUNTAINS
917,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Gold Hill",40.12049737,-105.4140103,NORTHWESTERN_FORESTED_MOUNTAINS
918,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.12064014,-105.4137105,NORTHWESTERN_FORESTED_MOUNTAINS
919,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Gold Hill",40.11120914,-105.4104375,NORTHWESTERN_FORESTED_MOUNTAINS
920,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Channel, Gold Hill",40.1091057,-105.4107802,NORTHWESTERN_FORESTED_MOUNTAINS
921,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Gold Hill",40.10755429,-105.4132834,NORTHWESTERN_FORESTED_MOUNTAINS
923,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.11419537,-105.4169953,NORTHWESTERN_FORESTED_MOUNTAINS
924,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.11336731,-105.4174807,NORTHWESTERN_FORESTED_MOUNTAINS
927,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.08320209,-105.392385,NORTHWESTERN_FORESTED_MOUNTAINS
928,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Gold Hill",40.07810291,-105.4032995,NORTHWESTERN_FORESTED_MOUNTAINS
929,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Gold Hill",40.0812319,-105.4079871,NORTHWESTERN_FORESTED_MOUNTAINS
930,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.08304029,-105.4192895,NORTHWESTERN_FORESTED_MOUNTAINS
931,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.08383146,-105.4195988,NORTHWESTERN_FORESTED_MOUNTAINS
932,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.07509765,-105.440948,NORTHWESTERN_FORESTED_MOUNTAINS
933,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.06364292,-105.3911756,NORTHWESTERN_FORESTED_MOUNTAINS
934,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.06463516,-105.3862144,NORTHWESTERN_FORESTED_MOUNTAINS
935,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.06376824,-105.3851579,NORTHWESTERN_FORESTED_MOUNTAINS
936,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.05752311,-105.3865309,NORTHWESTERN_FORESTED_MOUNTAINS
937,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Channel, Gold Hill",40.04957984,-105.3902734,NORTHWESTERN_FORESTED_MOUNTAINS
939,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Gold Hill",40.0023078,-105.3887125,NORTHWESTERN_FORESTED_MOUNTAINS
940,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Gold Hill",40.00381875,-105.3903959,NORTHWESTERN_FORESTED_MOUNTAINS
941,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.00589959,-105.3984718,NORTHWESTERN_FORESTED_MOUNTAINS
944,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.09031226,-105.3771952,NORTHWESTERN_FORESTED_MOUNTAINS
946,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Channel, Gold Hill",40.07832093,-105.3988596,NORTHWESTERN_FORESTED_MOUNTAINS
947,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Gold Hill",40.08238193,-105.3761291,NORTHWESTERN_FORESTED_MOUNTAINS
948,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Slide, Open Slope, Gold Hill",40.08133659,-105.3763382,NORTHWESTERN_FORESTED_MOUNTAINS
949,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Gold Hill",40.05191125,-105.4312248,NORTHWESTERN_FORESTED_MOUNTAINS
953,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.12077476,-105.3761342,NORTHWESTERN_FORESTED_MOUNTAINS
954,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.12094609,-105.3766767,NORTHWESTERN_FORESTED_MOUNTAINS
955,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Gold Hill",40.12027151,-105.3764376,NORTHWESTERN_FORESTED_MOUNTAINS
956,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Slide, Open Slope, Gold Hill",40.1057172,-105.428209,NORTHWESTERN_FORESTED_MOUNTAINS
957,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Slide, Swale, Gold Hill",40.10515089,-105.4282994,NORTHWESTERN_FORESTED_MOUNTAINS
958,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Channel, Pinewood Lake",40.25400551,-105.2841423,NORTHWESTERN_FORESTED_MOUNTAINS
959,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Pinewood Lake",40.25454445,-105.2846384,NORTHWESTERN_FORESTED_MOUNTAINS
962,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Lyons",40.21645182,-105.2987585,NORTHWESTERN_FORESTED_MOUNTAINS
963,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Lyons",40.21667787,-105.2995877,NORTHWESTERN_FORESTED_MOUNTAINS
964,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Lyons",40.20528592,-105.3312839,NORTHWESTERN_FORESTED_MOUNTAINS
965,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Channel, Lyons",40.20173993,-105.2924576,NORTHWESTERN_FORESTED_MOUNTAINS
967,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Lyons",40.1318191,-105.339585,NORTHWESTERN_FORESTED_MOUNTAINS
968,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Lyons",40.13175366,-105.340275,NORTHWESTERN_FORESTED_MOUNTAINS
969,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Lyons",40.13149192,-105.3404178,NORTHWESTERN_FORESTED_MOUNTAINS
970,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Lyons",40.13083757,-105.3397337,NORTHWESTERN_FORESTED_MOUNTAINS
971,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Lyons",40.12778591,-105.3394838,NORTHWESTERN_FORESTED_MOUNTAINS
972,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Lyons",40.12843432,-105.3399776,NORTHWESTERN_FORESTED_MOUNTAINS
973,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Lyons",40.12883288,-105.3416313,NORTHWESTERN_FORESTED_MOUNTAINS
974,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Lyons",40.12946938,-105.3419287,NORTHWESTERN_FORESTED_MOUNTAINS
975,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Lyons",40.12932661,-105.3422321,NORTHWESTERN_FORESTED_MOUNTAINS
976,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Lyons",40.12977276,-105.3430709,NORTHWESTERN_FORESTED_MOUNTAINS
977,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Lyons",40.12967164,-105.3435646,NORTHWESTERN_FORESTED_MOUNTAINS
978,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Lyons",40.12893162,-105.3456229,NORTHWESTERN_FORESTED_MOUNTAINS
979,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Lyons",40.12986377,-105.3385093,NORTHWESTERN_FORESTED_MOUNTAINS
980,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Lyons",40.12954849,-105.3384141,NORTHWESTERN_FORESTED_MOUNTAINS
981,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Lyons",40.12656226,-105.3335719,NORTHWESTERN_FORESTED_MOUNTAINS
982,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Lyons",40.12832307,-105.3351543,NORTHWESTERN_FORESTED_MOUNTAINS
983,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Lyons",40.12980356,-105.319581,NORTHWESTERN_FORESTED_MOUNTAINS
984,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Lyons",40.13611753,-105.3120679,NORTHWESTERN_FORESTED_MOUNTAINS
985,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Lyons",40.13198755,-105.341443,NORTHWESTERN_FORESTED_MOUNTAINS
986,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Lyons",40.12080647,-105.3325176,NORTHWESTERN_FORESTED_MOUNTAINS
987,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Slide, Open Slope, Ralston Buttes",39.86322555,-105.3289098,NORTHWESTERN_FORESTED_MOUNTAINS
988,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.12544689,-105.3768581,NORTHWESTERN_FORESTED_MOUNTAINS
989,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.12605127,-105.3772721,NORTHWESTERN_FORESTED_MOUNTAINS
990,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.12544689,-105.379504,NORTHWESTERN_FORESTED_MOUNTAINS
991,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.12530888,-105.3796516,NORTHWESTERN_FORESTED_MOUNTAINS
992,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.12573481,-105.3890927,NORTHWESTERN_FORESTED_MOUNTAINS
993,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.1270911,-105.3893568,NORTHWESTERN_FORESTED_MOUNTAINS
994,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.12576931,-105.389327,NORTHWESTERN_FORESTED_MOUNTAINS
995,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.12531057,-105.3912095,NORTHWESTERN_FORESTED_MOUNTAINS
996,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.12606519,-105.3793705,NORTHWESTERN_FORESTED_MOUNTAINS
997,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Earth Slide, Open Slope, Tungsten",39.98376068,-105.4082437,NORTHWESTERN_FORESTED_MOUNTAINS
998,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Earth Slide, Open Slope, Tungsten",39.88747047,-105.4817789,NORTHWESTERN_FORESTED_MOUNTAINS
999,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Earth Slide, Open Slope, Tungsten",39.88749427,-105.4818979,NORTHWESTERN_FORESTED_MOUNTAINS
1000,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Ward",40.0947561,-105.6133846,NORTHWESTERN_FORESTED_MOUNTAINS
1005,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Rock Slide, Swale, Ward",40.03563168,-105.6031093,NORTHWESTERN_FORESTED_MOUNTAINS
1008,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Allens Park",40.2467264,-105.5869065,NORTHWESTERN_FORESTED_MOUNTAINS
1009,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Channel, Allens Park",40.19616386,-105.5749892,NORTHWESTERN_FORESTED_MOUNTAINS
